No,Type,Region,"City,Town,Ward,Village code","City,Town,Ward,Village",Area,Nearest station_Name,Nearest station_Distance(minute),Transaction-price(total),Layout,Area(m^2),Transaction-price(Unit price m^2),Land shape,Year of construction,Building structure,Use,Purpose of Use,City Planning,Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Transaction period,Renovation,Transactional factors
15323,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kamiikebukuro,Kitaikebukuro,8,37000000,2LDK,55.0,0.67,,1999,SRC,,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15324,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kamiikebukuro,Kitaikebukuro,8,23000000,1K,20.0,1.15,,,,,House,,,,1st quarter 2018,Not yet,
15325,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kamiikebukuro,Nishisugamo,9,15000000,1DK,35.0,0.43,,1979,SRC,House,House,Category I Residential Zone,60.0,300.0,4th quarter 2018,Not yet,
15326,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kamiikebukuro,Nishisugamo,9,29000000,2LDK,45.0,0.64,,1979,SRC,,House,Category I Residential Zone,60.0,300.0,3rd quarter 2018,Done,
15327,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),3,300000000,,90.0,3.33,Semi-rectangular Shaped,1997,SRC,"Office, Shop",Shop,Commercial Zone,80.0,600.0,4th quarter 2018,,
15328,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),5,16000000,1K,20.0,0.8,,2001,SRC,,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15329,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),6,15000000,1K,20.0,0.75,,2003,SRC,House,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15330,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,55000000,2LDK,50.0,1.1,,2012,RC,,House,Category II Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
15331,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),8,35000000,1K,25.0,1.4,,,,,Other,,,,4th quarter 2018,Not yet,
15332,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),6,21000000,1K,20.0,1.05,,2005,RC,,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15333,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),7,16000000,,15.0,1.07,,1989,RC,,,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,Not yet,
15335,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),7,89000000,,90.0,0.99,Semi-rectangular Shaped,2006,LS,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,,
15336,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,29000000,1DK,35.0,0.83,,2003,RC,,House,Category I Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15337,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,21000000,1K,20.0,1.05,,2005,RC,House,Other,Category I Exclusively Medium-high Residential Zone,60.0,400.0,3rd quarter 2018,,
15338,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,52000000,1LDK,50.0,1.04,,2012,RC,,House,Category II Residential Zone,60.0,400.0,3rd quarter 2018,Not yet,
15339,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,60000000,3LDK,65.0,0.92,,2000,RC,,House,Commercial Zone,80.0,400.0,3rd quarter 2018,,
15340,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),3,15000000,3LDK,25.0,0.6,,1982,SRC,,House,Commercial Zone,80.0,700.0,3rd quarter 2018,Not yet,
15341,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),6,21000000,1K,20.0,1.05,,2003,SRC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
15342,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,19000000,1K,20.0,0.95,,1998,SRC,,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15344,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),6,140000000,,95.0,1.47,Semi-rectangular Shaped,1988,RC,"Housing Complex, Shop",Other,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,,
15345,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),3,350000000,,150.0,2.33,Semi-trapezoidal Shaped,1989,RC,,Office,Commercial Zone,80.0,600.0,2nd quarter 2018,,
15346,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),3,80000000,,85.0,0.94,Semi-square Shaped,1962,RC,"Housing Complex, Office",House,Commercial Zone,80.0,600.0,2nd quarter 2018,,
15347,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,21000000,,20.0,1.05,,2004,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,,
15348,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),9,40000000,2LDK,55.0,0.73,,2006,RC,House,Other,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
15349,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),6,22000000,1K,20.0,1.1,,2005,RC,,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
15352,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),5,23000000,1K,20.0,1.15,,2011,RC,,,Commercial Zone,80.0,700.0,1st quarter 2018,Not yet,
15353,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,39000000,1LDK,45.0,0.87,,2000,RC,,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
15354,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),9,8400000,1K,20.0,0.42,,,RC,,House,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
15355,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,50000000,2LDK,60.0,0.83,,2003,RC,,House,Category I Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15356,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,19000000,1K,20.0,0.95,,1998,SRC,,,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
15357,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,22000000,,20.0,1.1,,2005,RC,,House,Category I Exclusively Medium-high Residential Zone,60.0,400.0,1st quarter 2018,,
15358,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Kitaotsuka,Otsuka (Tokyo),4,16000000,,20.0,0.8,,2004,SRC,"Office, Shop",House,Commercial Zone,80.0,600.0,1st quarter 2018,,
15359,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Kitaotsuka,Sugamo,5,150000000,,180.0,0.83,Semi-rectangular Shaped,2000,S,Housing Complex,Other,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2018,,
15360,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,5,33000000,1K,25.0,1.32,,2010,RC,,Other,Commercial Zone,80.0,600.0,4th quarter 2018,,
15361,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,2,39000000,2LDK,50.0,0.78,,1986,SRC,,House,Category I Residential Zone,60.0,400.0,4th quarter 2018,Done,
15362,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,1,11000000,1K,15.0,0.73,,1984,SRC,House,House,Category I Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
15363,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,4,22000000,1K,20.0,1.1,,2008,RC,House,Other,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2018,Done,
15364,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,3,67000000,2LDK,60.0,1.12,,2009,RC,House,House,Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
15365,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,5,31000000,1K,25.0,1.24,,2010,RC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
15366,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,4,75000000,3LDK,80.0,0.94,,2005,RC,,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15367,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,6,17000000,3DK,45.0,0.38,,1968,S,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15368,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,4,67000000,2LDK,65.0,1.03,,2005,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15369,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,1,12000000,1K,15.0,0.8,,1985,SRC,House,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
15370,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Komagome,Komagome,5,53000000,,40.0,1.32,Semi-rectangular Shaped,2018,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,2nd quarter 2018,,Dealings including private road
15372,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Komagome,Komagome,11,48000000,,100.0,0.48,Semi-rectangular Shaped,,,,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,2nd quarter 2018,,Dealings including private road
15373,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,4,84000000,2LDK,75.0,1.12,,2008,RC,,House,Category I Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
15374,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,5,19000000,1K,20.0,0.95,,2008,RC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
15375,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,4,54000000,2LDK,55.0,0.98,,2005,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,2nd quarter 2018,Not yet,
15376,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,8,56000000,3LDK,65.0,0.86,,2002,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,2nd quarter 2018,Done,
15377,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,7,58000000,3LDK,60.0,0.97,,2017,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,2nd quarter 2018,Done,
15378,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,4,20000000,1K,20.0,1.0,,2008,RC,,House,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
15379,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,5,35000000,1LDK,45.0,0.78,,2004,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15381,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,1,53000000,2LDK,50.0,1.06,,2011,RC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
15382,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Komagome,6,35000000,2LDK,50.0,0.7,,1968,S,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,Done,
15383,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Sugamo,4,120000000,3LDK,105.0,1.14,,2008,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15384,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Sugamo,6,85000000,3LDK,80.0,1.06,,2011,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,,
15386,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Komagome,Sugamo,5,54000000,2LDK,55.0,0.98,,2010,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,2nd quarter 2018,Not yet,
15387,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Sugamo,Otsuka (Tokyo),9,49000000,,45.0,1.09,Semi-rectangular Shaped,2018,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,,
15388,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Otsuka (Tokyo),9,23000000,1K,25.0,0.92,,2000,RC,,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15389,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Otsuka (Tokyo),9,19000000,1K,20.0,0.95,,2007,RC,,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15391,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Sugamo,Otsuka (Tokyo),10,510000000,,690.0,0.74,Semi-rectangular Shaped,2000,S,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,,
15393,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,7,70000000,4LDK,95.0,0.74,,,SRC,,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2018,Done,
15394,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,4,81000000,3LDK,85.0,0.95,,,,,House,,,,4th quarter 2018,Done,
15395,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,2,13000000,1K,15.0,0.87,,1977,SRC,,Office,Commercial Zone,80.0,700.0,4th quarter 2018,Done,
15396,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,3,11000000,1K,15.0,0.73,,1990,SRC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15397,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,6,18000000,1K,20.0,0.9,,1998,SRC,,House,Commercial Zone,80.0,700.0,4th quarter 2018,Not yet,
15398,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,4,28000000,1K,25.0,1.12,,2008,SRC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15399,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,7,35000000,2LDK,75.0,0.47,,,,,House,,,,4th quarter 2018,,
15400,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,8,15000000,1K,20.0,0.75,,1990,SRC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,,
15402,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Sugamo,Sugamo,10,430000000,,200.0,2.15,Irregular Shaped,1986,RC,"Housing Complex, Shop",House,Commercial Zone,80.0,500.0,3rd quarter 2018,,
15403,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Sugamo,Sugamo,9,53000000,,155.0,0.34,Semi-rectangular Shaped,1969,W,Housing Complex,House,Commercial Zone,80.0,500.0,3rd quarter 2018,,
15404,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,5,22000000,1K,20.0,1.1,,2010,RC,,House,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
15405,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,8,13000000,1K,15.0,0.87,,1990,SRC,House,House,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
15406,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,8,17000000,1LDK,25.0,0.68,,1990,SRC,,House,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
15407,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,3,20000000,1K,20.0,1.0,,2005,RC,,House,Commercial Zone,80.0,500.0,3rd quarter 2018,Done,
15408,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Sugamo,Sugamo,4,950000000,,280.0,3.39,Semi-shaped,2009,RC,Housing Complex,House,Category I Residential Zone,60.0,400.0,2nd quarter 2018,,
15410,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,11,50000000,3LDK,65.0,0.77,,,RC,,House,Neighborhood Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15411,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,8,17000000,1K,20.0,0.85,,1990,SRC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Done,
15412,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,11,18000000,1K,20.0,0.9,,2000,SRC,,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
15413,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,5,19000000,1K,20.0,0.95,,2010,RC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Done,
15414,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,2,7000000,1K,20.0,0.35,,1977,SRC,House,Office,Commercial Zone,80.0,700.0,2nd quarter 2018,Not yet,
15415,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,3,13000000,1K,20.0,0.65,,1990,SRC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15416,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,11,15000000,1K,20.0,0.75,,2000,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,Not yet,
15417,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,11,39000000,2LDK,50.0,0.78,,1988,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Done,
15418,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,4,57000000,1LDK,50.0,1.14,,2013,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15419,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,3,20000000,1K,20.0,1.0,,2005,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15420,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,4,22000000,1K,20.0,1.1,,2011,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15421,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,6,21000000,1K,20.0,1.05,,1998,SRC,House,House,Commercial Zone,80.0,700.0,2nd quarter 2018,Done,
15424,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,11,19000000,1K,20.0,0.95,,2000,SRC,,House,Commercial Zone,80.0,600.0,1st quarter 2018,Not yet,
15425,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Sugamo,2,24000000,1K,20.0,1.2,,2013,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15426,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Sugamo,Nishisugamo,10,17000000,,85.0,0.2,Irregular Shaped,1952,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,,
15427,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Sugamo,Nishisugamo,6,14000000,,30.0,0.47,Semi-rectangular Shaped,1963,W,House,House,Category I Residential Zone,60.0,400.0,4th quarter 2018,,
15428,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Sugamo,Nishisugamo,12,92000000,,150.0,0.61,Semi-trapezoidal Shaped,1987,W,Housing Complex,House,Category I Residential Zone,80.0,300.0,4th quarter 2018,,Dealings including private road
15429,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Sugamo,Nishisugamo,7,55000000,,115.0,0.48,Semi-rectangular Shaped,1996,S,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,,Dealings including private road
15430,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,4,40000000,1LDK,45.0,0.89,,2006,RC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15431,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,6,14000000,1R,20.0,0.7,,1993,SRC,House,House,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
15432,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,7,58000000,3LDK,70.0,0.83,,2013,RC,,House,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
15433,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,8,13000000,1K,15.0,0.87,,1988,RC,,House,Neighborhood Commercial Zone,80.0,300.0,3rd quarter 2018,,
15434,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,6,22000000,1K,20.0,1.1,,2010,SRC,,Other,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
15435,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,6,50000000,2LDK,55.0,0.91,,2008,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15436,Residential Land(Land and Building),Commercial Area,13116,Toshima Ward,Sugamo,Nishisugamo,4,32000000,,30.0,1.07,Semi-trapezoidal Shaped,1989,S,"House, Parking Lot",House,Neighborhood Commercial Zone,80.0,300.0,1st quarter 2018,,
15437,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,4,54000000,3LDK,70.0,0.77,,2006,RC,,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15438,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,4,40000000,2LDK,55.0,0.73,,2006,RC,,,Commercial Zone,80.0,500.0,1st quarter 2018,,
15439,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,7,18000000,1K,20.0,0.9,,2010,SRC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15440,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,7,22000000,1DK,20.0,1.1,,2010,SRC,,Other,Commercial Zone,80.0,500.0,1st quarter 2018,Done,
15441,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Sugamo,Nishisugamo,2,18000000,1K,20.0,0.9,,2011,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15442,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Senkawa,Senkawa,5,66000000,,70.0,0.94,Semi-rectangular Shaped,2018,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,4th quarter 2018,,
15443,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Senkawa,Senkawa,6,95000000,,200.0,0.48,Semi-rectangular Shaped,1993,LS,Housing Complex,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,4th quarter 2018,,Dealings including private road
15444,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Senkawa,Senkawa,7,110000000,,95.0,1.16,Semi-rectangular Shaped,2018,W,Housing Complex,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,4th quarter 2018,,
15451,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Senkawa,Senkawa,7,14000000,,15.0,0.93,,1992,RC,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2018,,
15452,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Senkawa,Senkawa,7,9300000,1K,15.0,0.62,,1992,RC,,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,1st quarter 2018,Done,
15453,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Zoshigaya,Gokokuji,5,20000000,1K,20.0,1.0,,2003,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,Not yet,
15455,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Zoshigaya,Gokokuji,6,21000000,1K,20.0,1.05,,2010,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2018,Not yet,
